,id,name,asins,brand,categories,keys,manufacturer,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,reviews.id,reviews.numHelpful,reviews.rating,reviews.sourceURLs,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username,Sentiment
14727,AVpff7_VilAPnD_xc1E_,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",B00DU15MU4,Amazon,"Electronics,Categories,Streaming Media Players,Amazon Devices","848719035551,0848719035551,certifiedrefurbishedamazonfiretvpreviousgeneration1st/b00du15mu4",Amazon,2014-04-03T00:00:00Z,,2015-10-16T00:00:00Z,,,,,,http://www.amazon.com/Certified-Refurbished-Amazon-Fire-TV/dp/B00DU15MU4,"Having received my Fire TV today, I've been trying it out for the past couple of hours.Setup was a no brainer. It required an update immediately so it did take about 15 minutes to have it in action but the process was very simple.The image quality (movies and games) is excellent. I've tried several movies from Amazon Prime and they look and sound nearly Blu Ray quality as far as I can tell.Navigation is very straightforward and it's generally easy to find anything you're looking for. Installation of games and apps goes very smoothly and generally pretty quickly.The remote works very well. I haven't played with the voice search feature much yet, but when I have tried it, it worked well. The buttons on the remote are well thought out and I prefer it to the Apple TV remote.I only have one gripe. As far as I can tell, there's no way to limit the list of movies and tv shows to what is available for Amazon Prime members. This makes it very inconvenient to find things that are free to watch. There are some categories that are limited to Prime (Most Popular on Prime, For Kids on Prime) I want to be able to just see what's available for Prime or at least be able to see by category what's available for Prime. I'm sure this isn't an oversight. I suspect Amazon wants to force us to look at everything and be tempted to buy/rent things but if they really want to compete with Netflix, they'll understand that we pay for our Prime membership to be able to watch free movies conveniently. A workaround is to do your searching on the web and then search specifically on the device.Perhaps I just haven't found the way to search for Prime available content. I hope that's the case or I will really be disappointed.Read more",Works great with one critical flaw. (significantly improved),,,Gregory P. Baker,Positive
14728,AVpff7_VilAPnD_xc1E_,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",B00DU15MU4,Amazon,"Electronics,Categories,Streaming Media Players,Amazon Devices","848719035551,0848719035551,certifiedrefurbishedamazonfiretvpreviousgeneration1st/b00du15mu4",Amazon,2014-04-07T00:00:00Z,,2016-03-10T00:00:00Z,,,,,,http://www.amazon.com/Certified-Refurbished-Amazon-Previous-Generation/dp/B00DU15MU4,"I'm your typical middle-aged woman - I don't game, and I'm not super tech-savvy by any means....so take this review for what it is. The Fire TV was easy to install and I'm loving all the features, free movies, music and simple interface - this thing even has a screen saver that comes on when you're listening to music! We've always just had our Comcast cable service without DVR and occasionally used Comcast OnDemand to watch/rent movies - but I'll never watch from Comcast again. The voice recognition software is amazing and brought me to exactly what I was looking for every single time I searched. It's just so easy to find what you're looking for (unlike Comcast), and since I'm an Amazon Prime member most of what I want to view is free - oh and for the new release movies the cost to rent from Amazon is on average cheaper than Comcast OnDemand by a 1 or more. So happy with this purchase!","A review from a non-techie 11,059 people found this helpful. Was this review helpful to you Yes No",,,Mandy,Positive
14729,AVpff7_VilAPnD_xc1E_,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",B00DU15MU4,Amazon,"Electronics,Categories,Streaming Media Players,Amazon Devices","848719035551,0848719035551,certifiedrefurbishedamazonfiretvpreviousgeneration1st/b00du15mu4",Amazon,2014-04-06T00:00:00Z,,2016-03-08T00:00:00Z,,,,,,http://www.amazon.com/Certified-Refurbished-Amazon-Previous-Generation/dp/B00DU15MU4,"An Amazon.com official commented on this review(What's this) The Amazon team saysJuly 30, 2014Hi Dallas, thank you for sharing your feedback. We wanted to let you know that we made it easier to find your favorite Prime content with the click of your remote. You can now browse many more Prime-only categories, including Top Prime TV, Top Prime Movies, Prime TV for Kids, Prime Movies for Kids, Prime TV by Genre, and Prime Movies by Genre.","I like it Amazon...But this is IMPORTANT 5,859 people found this helpful. Was this review helpful to you Yes No An Amazon.com official commented on this review",,,Dallas,Positive
14730,AVpff7_VilAPnD_xc1E_,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",B00DU15MU4,Amazon,"Electronics,Categories,Streaming Media Players,Amazon Devices","848719035551,0848719035551,certifiedrefurbishedamazonfiretvpreviousgeneration1st/b00du15mu4",Amazon,,,2016-03-29T00:00:00Z,,,,,5.0,http://www.amazon.com/Certified-Refurbished-Amazon-Previous-Generation/dp/B00DU15MU4,"I am not a casual user of on-demand content and devices. Having tried smart tv's from 3 brands, smart dvd/bluray players, Apple TV, WDTV, HTPC, Chromecast and too many other competing products to mention--for streaming content, before this box you really had two options (for a simple to use box that doesn't require additional items or tweaking):First is Apple TV which is easy to use (interface) but Apple limits the content you can get greatly (including no Prime Streaming built in) and it lacks a lot in features as well and is slow. The reason for selecting Apple TV is if you have other apple products that unlock features (like Amazon's content).The second option you could consider was Roku--which really means a Roku 3 box since it is heads and tails better than past Roku boxes in terms of remote and speed. Now Roku stands out with the most content and the most features of any box with the Roku 3. It is for that reason you will see me address the Roku 3 so often in this review.I have added quick summaries of other options to make sure everyone knows about the other options out there.WDTV: Are great for streaming your own content but not very user friendly.Chromecast: Is very cheap at 35 but requires other items to use (no remote included!), is limited to 16 channels according to their own site with other content broadcast via Chrome's browser not at the same quality level. This does allow you to browse the internet on your tv and is amazing for the cost but is more of a niche market than FireTV/Roku/Apple TV. But if you can live with the short comings, it is worth a look at 1/3 the price of these devices.Smart TVs: Most of these are FINE for occasional use but not nearly as pleasant to use daily like separate boxes.Read more","This box is a GAME CHANGER for on demand content! Amazon knocked it out of the park. Refreshed UPDATED with Tips! and HBO GO! 26,764 people found this helpful. Was this review helpful to you Yes No",,,William Hardin,Positive
14731,AVpff7_VilAPnD_xc1E_,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",B00DU15MU4,Amazon,"Electronics,Categories,Streaming Media Players,Amazon Devices","848719035551,0848719035551,certifiedrefurbishedamazonfiretvpreviousgeneration1st/b00du15mu4",Amazon,2014-04-03T00:00:00Z,,2015-09-13T00:00:00Z,,,,,,http://www.amazon.com/Certified-Refurbished-Amazon-Fire-TV/dp/B00DU15MU4,"Having received my Fire TV today, I've been trying it out for the past couple of hours.br /br /Setup was a no brainer. It required an update immediately so it did take about 15 minutes to have it in action but the process was very simple.br /br /The image quality (movies and games) is excellent. I've tried several movies from Amazon Prime and they look and sound nearly Blu Ray quality as far as I can tell.br /br /Navigation is very straightforward and it's generally easy to find anything you're looking for. Installation of games and apps goes very smoothly and generally pretty quickly.br /br /The remote works very well. I haven't played with the voice search feature much yet, but when I have tried it, it worked well. The buttons on the remote are well thought out and I prefer it to the Apple TV remote.br /br /I only have one gripe. As far as I can tell, there's no way to limit the list of movies and tv shows to what is available for Amazon Prime members. This makes it very inconvenient to find things that are free to watch. There are some categories that are limited to Prime (Most Popular on Prime, For Kids on Prime) I want to be able to just see what's available for Prime or at least be able to see by category what's available for Prime. I'm sure this isn't an oversight. I suspect Amazon wants to force us to look at everything and be tempted to buy/rent things but if they really want to compete with Netflix, they'll understand that we pay for our Prime membership to be able to watch free movies conveniently. A workaround is to do your searching on the web and then search specifically on the device.br /br /Perhaps I just haven't found the way to search for Prime available content.Read more",Works great with one critical flaw. (significantly improved),,,Gregory P. Baker,Positive
14732,AVpff7_VilAPnD_xc1E_,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",B00DU15MU4,Amazon,"Electronics,Categories,Streaming Media Players,Amazon Devices","848719035551,0848719035551,certifiedrefurbishedamazonfiretvpreviousgeneration1st/b00du15mu4",Amazon,,,2015-09-13T00:00:00Z,,,,,,http://www.amazon.com/Certified-Refurbished-Amazon-Fire-TV/dp/B00DU15MU4,"I am not a casual user of on-demand content and devices. Having tried smart tv's from 3 brands, smart dvd/bluray players, Apple TV, WDTV, HTPC, Chromecast and too many other competing products to mention--for streaming content, before this box you really had two options (for a simple to use box that doesn't require additional items or tweaking):br /br /First is Apple TV which is easy to use (interface) but Apple limits the content you can get greatly (including no Prime Streaming built in) and it lacks a lot in features as well and is slow. The reason for selecting Apple TV is if you have other apple products that unlock features (like Amazon's content).br /br /The second option you could consider was Roku--which really means a Roku 3 box since it is heads and tails better than past Roku boxes in terms of remote and speed. Now Roku stands out with the most content and the most features of any box with the Roku 3. It is for that reason you will see me address the Roku 3 so often in this review.br /br /I have added quick summaries of other options to make sure everyone knows about the other options out there.br /br /WDTV: Are great for streaming your own content but not very user friendly.br /br /Chromecast: Is very cheap at 35 but requires other items to use (no remote included!), is limited to 16 channels according to their own site with other content broadcast via Chrome's browser not at the same quality level. This does allow you to browse the internet on your tv and is amazing for the cost but is more of a niche market than FireTV/Roku/Apple TV. But if you can live with the short comings, it is worth a look at 1/3 the price of these devices.Read more",This box is a GAME CHANGER for on demand content! Amazon knocked it out of the park. Refreshed UPDATED with Tips! and HBO GO!,,,William Hardin,Positive
14733,AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",B018Y225IA,Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets","841667103143,0841667103143,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/5025500,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/b018y225ia,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/201625338826,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/362123960192,amazon/b018y225ia",Amazon,2016-08-10T00:00:00.000Z,,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",,True,,0.0,4.0,"http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=101,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=100,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=89,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=97",My kids have enjoyed using this device. They have downloaded games and shows.,Perfect for my kids,,,Coach,Positive
14734,AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",B018Y225IA,Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets","841667103143,0841667103143,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/5025500,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/b018y225ia,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/201625338826,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/362123960192,amazon/b018y225ia",Amazon,2016-08-10T00:00:00.000Z,,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",,True,,2.0,5.0,"http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=101,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=100,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=89,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=97","This tablet is the perfect size and so easy to use. Read, play games or any other purpose--it is great!",Great Tablet,,,gracie,Positive
14735,AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",B018Y225IA,Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets","841667103143,0841667103143,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/5025500,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/b018y225ia,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/201625338826,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/362123960192,amazon/b018y225ia",Amazon,2016-08-07T00:00:00.000Z,,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",,True,,2.0,5.0,"http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=101,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=100,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=89,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=97","Bought this for vacation electronics. Music, magazines, audibles and books in one reasonably priced piece. Didn't worry about my expensive mobile phone and iPad being at the beach or in the car or elements.",All in One,,,YippySkippy,Neutral
14736,AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",B018Y225IA,Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets","841667103143,0841667103143,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/5025500,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/b018y225ia,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/201625338826,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/362123960192,amazon/b018y225ia",Amazon,2016-08-06T00:00:00.000Z,,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",,True,,0.0,4.0,"http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=101,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=100,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=90,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=98",Easy access to book reader. Love watching my Netflix.Con - Slow getting on Internet.,Excellent Book Reader,,,dicksquared,Positive
14737,AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",B018Y225IA,Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets","841667103143,0841667103143,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/5025500,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/b018y225ia,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/201625338826,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/362123960192,amazon/b018y225ia",Amazon,2016-08-06T00:00:00.000Z,,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",,True,,0.0,5.0,"http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=101,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=100,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=90,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=98",Upgraded; easy to use; thinner; very happy with it.,Kindle Fire 7,,,Papaw,Positive
14738,AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",B018Y225IA,Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets","841667103143,0841667103143,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/5025500,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/b018y225ia,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/201625338826,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/362123960192,amazon/b018y225ia",Amazon,2016-08-06T00:00:00.000Z,,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",,True,,0.0,4.0,"http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=101,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=100,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=90,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=98",I got this tablet on a deal and has good quality of video you can watch.,Good tablet to watch videos,,,Sunny,Positive
14739,AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",B018Y225IA,Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets","841667103143,0841667103143,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/5025500,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/b018y225ia,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/201625338826,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/362123960192,amazon/b018y225ia",Amazon,2016-08-05T00:00:00.000Z,,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",,True,,0.0,5.0,"http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=101,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=100,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=83,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=90,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=98",I love my Kindle. It's light and I haven't experienced nnby problems with it thus far. I just wish I could upload my music from Google Play on here,I love my Kindle,,,Kayd,Positive
14740,AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",B018Y225IA,Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets","841667103143,0841667103143,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/5025500,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/b018y225ia,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/201625338826,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/362123960192,amazon/b018y225ia",Amazon,2016-08-05T00:00:00.000Z,,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",,True,,0.0,5.0,"http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=101,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=83,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=90,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=98,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=100",It has a great camera and I really enjoy my games and Facebook on this larger screen than my phone. I love not using my data up on my phone.,I really enjoy this Kindle,,,1deville,Positive
14741,AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",B018Y225IA,Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets","841667103143,0841667103143,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/5025500,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/b018y225ia,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/201625338826,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/362123960192,amazon/b018y225ia",Amazon,2016-08-13T00:00:00.000Z,,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",,True,,0.0,5.0,"http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=100,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=99,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=81,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=88,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=96",This Kindle Fire is lighter than my old one. The speed is great & all apps load very quickly. I also like that it comes in different colors.,very happy with new Kindle Fire,,,roje1,Positive
14742,AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",B018Y225IA,Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets","841667103143,0841667103143,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/5025500,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/b018y225ia,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/201625338826,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/362123960192,amazon/b018y225ia",Amazon,2016-08-13T00:00:00.000Z,,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",,True,,0.0,4.0,"http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=100,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=99,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=81,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=88,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=96",Grandkids and adult parents love it. The parents texted and the grandkids play games.,Great for a kid.,,,wife,Positive
14743,AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",B018Y225IA,Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets","841667103143,0841667103143,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/5025500,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/b018y225ia,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/201625338826,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/362123960192,amazon/b018y225ia",Amazon,2016-08-12T00:00:00.000Z,,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",,True,,0.0,5.0,"http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=100,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=99,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=81,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=88,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=96",Easy to use at home or lunch at the office. The only problem I have is that you have to restart often. Great while using public transportation.,Great reader for those on the go.,,,Teddy,Positive
14744,AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",B018Y225IA,Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets","841667103143,0841667103143,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/5025500,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/b018y225ia,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/201625338826,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/362123960192,amazon/b018y225ia",Amazon,2016-08-12T00:00:00.000Z,,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",,False,,0.0,3.0,"http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=100,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=99,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=81,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=89,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=97",Too slow for games and videos i bought it for my youngest son so they wouldnt fight for the ipad but they still do,Ok for what you pay,,,Kevincpos,Negative
14745,AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",B018Y225IA,Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets","841667103143,0841667103143,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/5025500,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/b018y225ia,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/201625338826,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/362123960192,amazon/b018y225ia",Amazon,2016-08-12T00:00:00.000Z,,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",,True,,0.0,5.0,"http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=100,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=99,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=81,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=89,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=97","Great value, just the right size and weight. Suits my needs perfectly. Performs very well. Easy to get accessories to fit.",Great Value,,,BMack,Positive
